question_key	question
Sooth_QGen#a2e16edd14c4	Will the Kalshi YES mid-market price for Colorado (Colorado vs A's) land in the 60-70¢ bucket at game start (2026-06-13)?
Sooth_QGen#a2ef2921701b	Will the Kalshi YES mid-market price for Seattle (Seattle vs Baltimore) land in the 70-80¢ bucket at game start (2026-06-10)?
Sooth_QGen#a2f816e88ff6	Will the Kalshi YES mid-market price for Minnesota (Minnesota vs Pittsburgh) land in the 20-30¢ bucket at game start (2026-05-29)?
Sooth_QGen#a2fb019e1274	Will the Kalshi YES mid-market price for Pittsburgh (Pittsburgh vs Atlanta) land in the 60-70¢ bucket at game start (2026-06-07)?
Sooth_QGen#a30bc0af736e	Will the Kalshi YES mid-market price for New York Y (Cleveland vs New York Y) land in the 40-50¢ bucket at game start (2026-06-02)?
Sooth_QGen#a3164061faf6	Will the Kalshi YES mid-market price for Texas (Texas vs Boston) land in the 10-20¢ bucket at game start (2026-06-13)?
Sooth_QGen#a3357723c839	Will the Kalshi YES mid-market price for Boston (Texas vs Boston) land in the 20-30¢ bucket at game start (2026-06-14)?
Sooth_QGen#a33b9706a956	Will the Kalshi YES mid-market price for Los Angeles A (Tampa Bay vs Los Angeles A) land in the 20-30¢ bucket at game start (2026-06-13)?
Sooth_QGen#a33df09d1881	Will the Kalshi YES mid-market price for Los Angeles A (Tampa Bay vs Los Angeles A) land in the 80-90¢ bucket at game start (2026-06-13)?
Sooth_QGen#a341af66e428	Will the Kalshi YES mid-market price for St. Louis (St. Louis vs New York M) land in the 30-40¢ bucket at game start (2026-06-10)?
Sooth_QGen#a344ccfa87b3	Will the Kalshi YES mid-market price for Cincinnati (Kansas City vs Cincinnati) land in the 10-20¢ bucket at game start (2026-06-02)?
Sooth_QGen#a34a25eb12dd	Will the Kalshi YES mid-market price for Toronto (New York Y vs Toronto) land in the 20-30¢ bucket at game start (2026-06-14)?
Sooth_QGen#a358ab436038	Will the Kalshi YES mid-market price for New York Y (Boston vs New York Y) land in the 40-50¢ bucket at game start (2026-06-05)?
Sooth_QGen#a35934f4be13	Will the Kalshi YES mid-market price for Minnesota (Minnesota vs Pittsburgh) land in the 10-20¢ bucket at game start (2026-05-31)?
Sooth_QGen#a365000810dc	Will the Kalshi YES mid-market price for Pittsburgh (Pittsburgh vs Houston) land in the 30-40¢ bucket at game start (2026-06-04)?
Sooth_QGen#a3738eb24c26	Will the Kalshi YES mid-market price for Houston (Houston vs Los Angeles A) land in the 50-60¢ bucket at game start (2026-06-09)?
Sooth_QGen#a387eb286aae	Will the Kalshi YES mid-market price for Los Angeles D (Los Angeles D vs Pittsburgh) land in the 50-60¢ bucket at game start (2026-06-11)?
Sooth_QGen#a387fd8a1735	Will the Kalshi YES mid-market price for Chicago WS (Atlanta vs Chicago WS) land in the 0-10¢ bucket at game start (2026-06-11)?
Sooth_QGen#a38ee4a82492	Will the Kalshi YES mid-market price for Texas (Texas vs St. Louis) land in the 90-100¢ bucket at game start (2026-06-03)?
Sooth_QGen#a390a5731cff	Will the Kalshi YES mid-market price for Washington (Washington vs Arizona) land in the 40-50¢ bucket at game start (2026-06-06)?
Sooth_QGen#a3963dd1f860	Will the Kalshi YES mid-market price for Detroit (Detroit vs Cleveland) land in the 40-50¢ bucket at game start (2026-06-12)?
Sooth_QGen#a3a19a48e1f2	Will the Kalshi YES mid-market price for Tampa Bay (Detroit vs Tampa Bay) land in the 60-70¢ bucket at game start (2026-06-03)?
Sooth_QGen#a3a89edf42e1	Will the Kalshi YES mid-market price for Los Angeles D (Los Angeles D vs Chicago WS) land in the 30-40¢ bucket at game start (2026-06-13)?
Sooth_QGen#a3baffb2fa5e	Will the Kalshi YES mid-market price for Los Angeles D (Los Angeles D vs Pittsburgh) land in the 60-70¢ bucket at game start (2026-06-10)?
Sooth_QGen#a3e54f77b799	Will the Kalshi YES mid-market price for San Diego (San Diego vs Philadelphia) land in the 50-60¢ bucket at game start (2026-06-03)?
Sooth_QGen#a3f372c5c730	Will the Kalshi YES mid-market price for New York M (New York M vs Seattle) land in the 0-10¢ bucket at game start (2026-06-02)?
Sooth_QGen#a3f3c2e50c2a	Will the Kalshi YES mid-market price for Atlanta (Atlanta vs New York M) land in the 0-10¢ bucket at game start (2026-06-13)?
Sooth_QGen#a40d5b97ef91	Will the Kalshi YES mid-market price for Philadelphia (Philadelphia vs Los Angeles D) land in the 50-60¢ bucket at game start (2026-05-31)?
Sooth_QGen#a41630aeb70e	Will the Kalshi YES mid-market price for Tampa Bay (Tampa Bay vs Los Angeles A) land in the 90-100¢ bucket at game start (2026-06-14)?
Sooth_QGen#a4304edd269f	Will the Kalshi YES mid-market price for San Francisco (San Francisco vs Colorado) land in the 10-20¢ bucket at game start (2026-05-31)?
Sooth_QGen#a45bd0e77cf3	Will the Kalshi YES mid-market price for Baltimore (Baltimore vs Boston) land in the 10-20¢ bucket at game start (2026-06-02)?
Sooth_QGen#a475828d1ed4	Will the Kalshi YES mid-market price for Toronto (Toronto vs Baltimore) land in the 20-30¢ bucket at game start (2026-05-31)?
Sooth_QGen#a47b11ef0358	Will the Kalshi YES mid-market price for Washington (San Diego vs Washington) land in the 60-70¢ bucket at game start (2026-05-29)?
Sooth_QGen#a483918914bf	Will the Kalshi YES mid-market price for Los Angeles D (Los Angeles A vs Los Angeles D) land in the 0-10¢ bucket at game start (2026-06-06)?
Sooth_QGen#a49daf4b765d	Will the Kalshi YES mid-market price for Chicago C (A's vs Chicago C) land in the 60-70¢ bucket at game start (2026-06-03)?
Sooth_QGen#a4a35b6e5c4b	Will the Kalshi YES mid-market price for Tampa Bay (Detroit vs Tampa Bay) land in the 0-10¢ bucket at game start (2026-06-01)?
Sooth_QGen#a4aa5ed99739	Will the Kalshi YES mid-market price for Chicago C (Chicago C vs Colorado) land in the 80-90¢ bucket at game start (2026-06-11)?
Sooth_QGen#a4adb02d5786	Will the Kalshi YES mid-market price for Tampa Bay (Detroit vs Tampa Bay) land in the 40-50¢ bucket at game start (2026-06-01)?
Sooth_QGen#a4af0073da29	Will the Kalshi YES mid-market price for St. Louis (Cincinnati vs St. Louis) land in the 60-70¢ bucket at game start (2026-06-07)?
Sooth_QGen#a4b6db2f0b2e	Will the Kalshi YES mid-market price for Los Angeles A (Colorado vs Los Angeles A) land in the 30-40¢ bucket at game start (2026-06-03)?
Sooth_QGen#a4ba870e8ed1	Will the Kalshi YES mid-market price for Arizona (Arizona vs Seattle) land in the 10-20¢ bucket at game start (2026-05-30)?
Sooth_QGen#a4c2daaa0f9b	Will the Kalshi YES mid-market price for Texas (Texas vs Boston) land in the 70-80¢ bucket at game start (2026-06-12)?
Sooth_QGen#a4cadf58a474	Will the Kalshi YES mid-market price for Seattle (Seattle vs Washington) land in the 20-30¢ bucket at game start (2026-06-13)?
Sooth_QGen#a4d17fdb6125	Will the Kalshi YES mid-market price for Boston (Boston vs Cleveland) land in the 70-80¢ bucket at game start (2026-05-29)?
Sooth_QGen#a4dcb2c5f770	Will the Kalshi YES mid-market price for Washington (Miami vs Washington) land in the 70-80¢ bucket at game start (2026-06-02)?
Sooth_QGen#a4df2c14d01d	Will the Kalshi YES mid-market price for Milwaukee (Philadelphia vs Milwaukee) land in the 50-60¢ bucket at game start (2026-06-12)?
Sooth_QGen#a4e3dd801e76	Will the Kalshi YES mid-market price for Texas (Texas vs Kansas City) land in the 0-10¢ bucket at game start (2026-06-11)?
Sooth_QGen#a4e70525bc33	Will the Kalshi YES mid-market price for Indianapolis (Will Indianapolis win the Baltimore vs Indianapolis Pro Football game) land in the 50-60¢ bucket at game start (2026-09-13)?
Sooth_QGen#a4fa47465eb9	Will the Kalshi YES mid-market price for Texas (Kansas City vs Texas) land in the 30-40¢ bucket at game start (2026-05-30)?
Sooth_QGen#a4fcca2dd369	Will the Kalshi YES mid-market price for Texas (Texas vs Boston) land in the 90-100¢ bucket at game start (2026-06-13)?
Sooth_QGen#a504e1076ea3	Will the Kalshi YES mid-market price for New York Y (New York Y vs Toronto) land in the 50-60¢ bucket at game start (2026-06-12)?
Sooth_QGen#a52179dba35e	Will the Kalshi YES mid-market price for Miami (Arizona vs Miami) land in the 50-60¢ bucket at game start (2026-06-09)?
Sooth_QGen#a52f5770057b	Will the Kalshi YES mid-market price for Milwaukee (Milwaukee vs Colorado) land in the 70-80¢ bucket at game start (2026-06-07)?
Sooth_QGen#a5317351e912	Will the Kalshi YES mid-market price for Philadelphia (San Diego vs Philadelphia) land in the 40-50¢ bucket at game start (2026-06-02)?
Sooth_QGen#a53841472872	Will the Kalshi YES mid-market price for Pittsburgh (Pittsburgh vs Atlanta) land in the 90-100¢ bucket at game start (2026-06-05)?
Sooth_QGen#a53a187d5664	Will the Kalshi YES mid-market price for Arizona (Arizona vs Miami) land in the 60-70¢ bucket at game start (2026-06-11)?
Sooth_QGen#a53c64b9174d	Will the Kalshi YES mid-market price for Houston (Milwaukee vs Houston) land in the 50-60¢ bucket at game start (2026-05-30)?
Sooth_QGen#a547c33070fa	Will the Kalshi YES mid-market price for Baltimore (Toronto vs Baltimore) land in the 60-70¢ bucket at game start (2026-05-29)?
Sooth_QGen#a54b8b41c7aa	Will the Kalshi YES mid-market price for Miami (Tampa Bay vs Miami) land in the 80-90¢ bucket at game start (2026-06-06)?
Sooth_QGen#a54bcce56723	Will the Kalshi YES mid-market price for Philadelphia (Philadelphia vs San Diego) land in the 80-90¢ bucket at game start (2026-05-27)?
Sooth_QGen#a54db685108b	Will the Kalshi YES mid-market price for New York Y (New York Y vs Toronto) land in the 10-20¢ bucket at game start (2026-06-12)?
Sooth_QGen#a5643006db52	Will the Kalshi YES mid-market price for Baltimore (Tampa Bay vs Baltimore) land in the 80-90¢ bucket at game start (2026-05-27)?
Sooth_QGen#a569830a0d44	Will the Kalshi YES mid-market price for Minnesota (Chicago WS vs Minnesota) land in the 50-60¢ bucket at game start (2026-06-01)?
Sooth_QGen#a57bb1014ac4	Will the Kalshi YES mid-market price for Texas (Kansas City vs Texas) land in the 70-80¢ bucket at game start (2026-05-30)?
Sooth_QGen#a5a5c5a69b84	Will the Kalshi YES mid-market price for Los Angeles D (Los Angeles D vs Arizona) land in the 90-100¢ bucket at game start (2026-06-05)?
Sooth_QGen#a5a93f2c319b	Will the Kalshi YES mid-market price for Arizona (Arizona vs Cincinnati) land in the 0-10¢ bucket at game start (2026-06-12)?
Sooth_QGen#a5d58704c74a	Will the Kalshi YES mid-market price for Los Angeles D (Los Angeles D vs Chicago WS) land in the 20-30¢ bucket at game start (2026-06-14)?
Sooth_QGen#a5d9ccaaac59	Will the Kalshi YES mid-market price for Seattle (Seattle vs Washington) land in the 20-30¢ bucket at game start (2026-06-14)?
Sooth_QGen#a5eac1f2506f	Will the Kalshi YES mid-market price for Arizona (Arizona vs Seattle) land in the 0-10¢ bucket at game start (2026-05-31)?
Sooth_QGen#a5ec91c5ef18	Will the Kalshi YES mid-market price for Arizona (Arizona vs Seattle) land in the 40-50¢ bucket at game start (2026-05-31)?
Sooth_QGen#a5f8407f81a9	Will the Kalshi YES mid-market price for Tampa Bay (Boston vs Tampa Bay) land in the 10-20¢ bucket at game start (2026-06-09)?
Sooth_QGen#a5fa5733950e	Will the Kalshi YES mid-market price for Cincinnati (Cincinnati vs San Diego) land in the 10-20¢ bucket at game start (2026-06-10)?
Sooth_QGen#a60e413d340b	Will the Kalshi YES mid-market price for A's (New York Y vs A's) land in the 50-60¢ bucket at game start (2026-05-31)?
Sooth_QGen#a6221bfc6e1e	Will the Kalshi YES mid-market price for Cincinnati (Arizona vs Cincinnati) land in the 90-100¢ bucket at game start (2026-06-12)?
Sooth_QGen#a6248e54746e	Will the Kalshi YES mid-market price for Cincinnati (New York M vs Cincinnati) land in the 40-50¢ bucket at game start (2026-06-15)?
Sooth_QGen#a63120de3acb	Will the Kalshi YES mid-market price for Cleveland (Cleveland vs Texas) land in the 90-100¢ bucket at game start (2026-06-07)?
Sooth_QGen#a6381b1ad49c	Will the Kalshi YES mid-market price for Washington (Washington vs Cleveland) land in the 80-90¢ bucket at game start (2026-05-27)?
Sooth_QGen#a64bda20eca3	Will the Kalshi YES mid-market price for Minnesota (Minnesota vs Detroit) land in the 40-50¢ bucket at game start (2026-06-11)?
Sooth_QGen#a6502d3cd670	Will the Kalshi YES mid-market price for Washington (Miami vs Washington) land in the 50-60¢ bucket at game start (2026-06-02)?
Sooth_QGen#a6563d893e8b	Will the Kalshi YES mid-market price for A's (A's vs Houston) land in the 10-20¢ bucket at game start (2026-06-06)?
Sooth_QGen#a65808f38f06	Will the Kalshi YES mid-market price for Miami (Miami vs Washington) land in the 70-80¢ bucket at game start (2026-06-03)?
Sooth_QGen#a6675a4c489c	Will the Kalshi YES mid-market price for A's (A's vs Chicago C) land in the 50-60¢ bucket at game start (2026-06-03)?
Sooth_QGen#a66baf070c44	Will the Kalshi YES mid-market price for Houston (A's vs Houston) land in the 20-30¢ bucket at game start (2026-06-06)?
Sooth_QGen#a66e4dcccbe7	Will the Kalshi YES mid-market price for New York M (Miami vs New York M) land in the 70-80¢ bucket at game start (2026-05-30)?
Sooth_QGen#a674b7dcfe6d	Will the Kalshi YES mid-market price for Kansas City (Houston vs Kansas City) land in the 30-40¢ bucket at game start (2026-06-14)?
Sooth_QGen#a674eb866be0	Will the Kalshi YES mid-market price for Houston (Will Houston win the Buffalo vs Houston Pro Football game) land in the 40-50¢ bucket at game start (2026-09-13)?
Sooth_QGen#a69487093bca	Will the Kalshi YES mid-market price for Milwaukee (San Francisco vs Milwaukee) land in the 80-90¢ bucket at game start (2026-06-03)?
Sooth_QGen#a6a3bbd0ec10	Will the Kalshi YES mid-market price for Chicago WS (Atlanta vs Chicago WS) land in the 60-70¢ bucket at game start (2026-06-09)?
Sooth_QGen#a6aeb164acb7	Will the Kalshi YES mid-market price for New York Y (New York Y vs Toronto) land in the 20-30¢ bucket at game start (2026-06-13)?
Sooth_QGen#a6aebb120112	Will the Kalshi YES mid-market price for Los Angeles D (Los Angeles D vs Arizona) land in the 80-90¢ bucket at game start (2026-06-05)?
Sooth_QGen#a6c7d6fe1ef7	Will the Kalshi YES mid-market price for New York Y (New York Y vs Toronto) land in the 0-10¢ bucket at game start (2026-06-12)?
Sooth_QGen#a6ce1daff9ff	Will the Kalshi YES mid-market price for Pittsburgh (Miami vs Pittsburgh) land in the 70-80¢ bucket at game start (2026-06-14)?
Sooth_QGen#a6da9a142683	Will the Kalshi YES mid-market price for Arizona (Arizona vs Seattle) land in the 70-80¢ bucket at game start (2026-05-30)?
Sooth_QGen#a6e346f989c9	Will the Kalshi YES mid-market price for Washington (Seattle vs Washington) land in the 0-10¢ bucket at game start (2026-06-14)?
Sooth_QGen#a6e3cc42e146	Will the Kalshi YES mid-market price for Cleveland (Will Cleveland win the Cleveland vs Jacksonville Pro Football game) land in the 0-10¢ bucket at game start (2026-09-13)?
Sooth_QGen#a6f7dab207e3	Will the Kalshi YES mid-market price for Arizona (Los Angeles A vs Arizona) land in the 40-50¢ bucket at game start (2026-06-16)?
Sooth_QGen#a71f17e34f4b	Will the Kalshi YES mid-market price for Atlanta (Atlanta vs Chicago WS) land in the 50-60¢ bucket at game start (2026-06-09)?
Sooth_QGen#a72435a68a86	Will the Kalshi YES mid-market price for Toronto (Baltimore vs Toronto) land in the 30-40¢ bucket at game start (2026-06-05)?
Sooth_QGen#a72bfbad058c	Will the Kalshi YES mid-market price for Philadelphia (San Diego vs Philadelphia) land in the 50-60¢ bucket at game start (2026-06-04)?
Sooth_QGen#a753cef2e664	Will the Kalshi YES mid-market price for Toronto (Toronto vs Atlanta) land in the 80-90¢ bucket at game start (2026-06-02)?
Sooth_QGen#a754cd957f73	Will the Kalshi YES mid-market price for Tampa Bay (Detroit vs Tampa Bay) land in the 0-10¢ bucket at game start (2026-06-03)?
Sooth_QGen#a760b1535233	Will the Kalshi YES mid-market price for CAR Hurricanes (Game 5: Vegas at Carolina) land in the 70-80¢ bucket at game start (2026-06-12)?
Sooth_QGen#a7649cf99db8	Will the Kalshi YES mid-market price for Chicago C (Chicago C vs St. Louis) land in the 90-100¢ bucket at game start (2026-05-31)?
Sooth_QGen#a76585ad398d	Will the Kalshi YES mid-market price for Colorado (San Francisco vs Colorado) land in the 80-90¢ bucket at game start (2026-05-30)?
Sooth_QGen#a768a651b968	Will the Kalshi YES mid-market price for Washington (Washington vs San Francisco) land in the 50-60¢ bucket at game start (2026-06-10)?
Sooth_QGen#a77cc399dc43	Will the Kalshi YES mid-market price for Washington (Will Washington win the Washington vs Philadelphia Pro Football game) land in the 10-20¢ bucket at game start (2026-09-13)?
Sooth_QGen#a78210eb9b5e	Will the Kalshi YES mid-market price for Tampa Bay (Tampa Bay vs Miami) land in the 40-50¢ bucket at game start (2026-06-05)?
Sooth_QGen#a7cd5f6912bf	Will the Kalshi YES mid-market price for A's (Pittsburgh vs A's) land in the 20-30¢ bucket at game start (2026-06-16)?
Sooth_QGen#a7ff54ca32b1	Will the Kalshi YES mid-market price for Philadelphia (Miami vs Philadelphia) land in the 60-70¢ bucket at game start (2026-06-15)?
Sooth_QGen#a80150e4dc68	Will the Kalshi YES mid-market price for Cleveland (New York Y vs Cleveland) land in the 40-50¢ bucket at game start (2026-06-10)?
Sooth_QGen#a810ff751361	Will the Kalshi YES mid-market price for Houston (Milwaukee vs Houston) land in the 30-40¢ bucket at game start (2026-05-30)?
Sooth_QGen#a81bd6020482	Will the Kalshi YES mid-market price for Seattle (Seattle vs Baltimore) land in the 60-70¢ bucket at game start (2026-06-10)?
Sooth_QGen#a82771342490	Will the Kalshi YES mid-market price for Baltimore (Seattle vs Baltimore) land in the 20-30¢ bucket at game start (2026-06-08)?
